94,0,2230747,3173 Little Forks,612.0,03-06-2019,02-06-2019
317,0,6362927,32614 Ana Burg,380.0,03-06-2019,02-06-2019
375,0,2230747,905 Una Light,752.0,03-06-2019,02-06-2019
833,0,2919382,800 Jena Wall,42.0,03-06-2019,02-06-2019
1014,0,9503461,154 Hazle Falls,937.0,03-06-2019,02-06-2019
1290,0,7551469,7605 Esperanza Tunnel,585.0,03-06-2019,02-06-2019
1,0,1031676,3531 Stark Well Apt. 065,830.0,03-06-2019,02-06-2019
2,0,595603,6953 Colt Rue Apt. 823,876.0,03-06-2019,02-06-2019
3,0,8970187,398 Nestor Extension,753.0,03-06-2019,02-06-2019
4,0,1358835,4617 Arlie Hills,430.0,03-06-2019,02-06-2019
5,0,2486711,693 Joshuah Trace,286.0,03-06-2019,02-06-2019
6,0,585884,440 Kulas Green,589.0,03-06-2019,02-06-2019
7,0,170781,4387 Yasmine Crescent Apt. 565,445.0,03-06-2019,02-06-2019
8,0,5787058,451 Nader Avenue,552.0,03-06-2019,02-06-2019
9,0,5787058,91393 O'Connell Shoal Apt. 991,865.0,03-06-2019,02-06-2019
10,0,9113596,247 Brekke Road,574.0,03-06-2019,02-06-2019
11,0,1358835,72070 Mueller Mountains,402.0,03-06-2019,02-06-2019
12,0,7303013,65283 Jaron Mill,478.0,03-06-2019,02-06-2019
13,0,8997514,63607 Floy Coves Apt. 218,55.0,03-06-2019,02-06-2019
14,0,7544850,981 Yost Tunnel Apt. 935,635.0,03-06-2019,02-06-2019
15,0,1295949,273 Reinger Ferry Apt. 387,149.0,03-06-2019,02-06-2019
16,0,5252591,57536 Margarett Meadows,254.0,03-06-2019,02-06-2019
17,0,3221803,650 Gutkowski Gardens Suite 655,760.0,03-06-2019,02-06-2019
18,0,5252591,4722 Kelvin Pines Suite 183,250.0,03-06-2019,02-06-2019
19,0,595603,44585 Gleichner Mall Apt. 327,990.0,03-06-2019,02-06-2019
20,0,9113596,965 Karlie Dam,607.0,03-06-2019,02-06-2019
21,0,4570124,43587 Gusikowski Vista,532.0,03-06-2019,02-06-2019
22,0,9503461,10737 Legros Ford Suite 913,196.0,03-06-2019,02-06-2019
23,0,956139,61288 Nitzsche Hill,899.0,03-06-2019,02-06-2019
24,0,9113596,7732 Zulauf Drive Apt. 194,899.0,03-06-2019,02-06-2019
25,0,564896,107 Favian Shores,640.0,03-06-2019,02-06-2019
26,0,170781,947 Stoltenberg Corner Apt. 406,756.0,03-06-2019,02-06-2019
27,0,7551469,740 Kemmer Throughway,850.0,03-06-2019,02-06-2019
28,0,1526642,39524 Ebert Landing,527.0,03-06-2019,02-06-2019
29,0,7519104,3017 Robert Inlet,324.0,03-06-2019,02-06-2019
30,0,1487088,465 Ima Mill,796.0,03-06-2019,02-06-2019
31,0,1175691,152 Waelchi Well,944.0,03-06-2019,02-06-2019
32,0,9503461,921 Frami Forks,572.0,03-06-2019,02-06-2019
33,0,8892849,980 Okuneva Port Suite 973,30.0,03-06-2019,02-06-2019
34,0,3414496,5185 Emard Row Suite 122,664.0,03-06-2019,02-06-2019
35,0,4046306,45115 Kihn Lane Apt. 920,920.0,03-06-2019,02-06-2019
36,0,3576899,7804 Hirthe Trace Suite 704,918.0,03-06-2019,02-06-2019
37,0,3506123,205 Borer Lakes,201.0,03-06-2019,02-06-2019
38,0,2140949,1973 Hills Ferry,725.0,03-06-2019,02-06-2019
39,0,4385261,42898 Owen Cove Suite 456,206.0,03-06-2019,02-06-2019
40,0,5191564,381 Lucio Club Suite 933,273.0,03-06-2019,02-06-2019
41,0,3414496,5115 Turner Fort Suite 794,128.0,03-06-2019,02-06-2019
42,0,4547555,6075 Pearline Light,444.0,03-06-2019,02-06-2019
43,0,7128954,38798 Feeney Branch Apt. 069,316.0,03-06-2019,02-06-2019
44,0,3610863,19981 Feest Loop,582.0,03-06-2019,02-06-2019
45,0,7088182,8815 Camylle Rue Suite 325,311.0,03-06-2019,02-06-2019
46,0,7303013,5269 Clare Throughway,732.0,03-06-2019,02-06-2019
47,0,1526642,472 McGlynn Ramp,44.0,03-06-2019,02-06-2019
48,0,5252591,54867 Watsica Crossroad,712.0,03-06-2019,02-06-2019
49,0,4224133,397 Sawayn Crest Apt. 920,281.0,03-06-2019,02-06-2019
50,0,9541638,787 Dana Tunnel,345.0,03-06-2019,02-06-2019
51,0,1358835,4467 Pat Prairie Apt. 485,829.0,03-06-2019,02-06-2019
52,0,6770255,70217 Bernard Roads,922.0,03-06-2019,02-06-2019
53,0,564896,52375 Yessenia Course,837.0,03-06-2019,02-06-2019
